Ticker,Date,Open,High,Low,Close,Volume
BID,12-07-2023,34432,34579,33846,34249,2332100
BID,11-07-2023,34616,34762,34102,34139,3520200
BID,10-07-2023,32562,34432,32415,34432,4620400
BID,07-07-2023,32049,32489,32049,32489,880100
BID,06-07-2023,32415,32745,31975,32232,1337000
BID,05-07-2023,32415,32819,32305,32525,1388400
BID,04-07-2023,32562,32672,32085,32269,1183300
BID,03-07-2023,32195,32635,32049,32635,1085400
BID,30-06-2023,32635,32855,31792,31792,975000
BID,29-06-2023,33295,33662,32635,32635,1582000
BID,28-06-2023,32489,33259,32379,33259,3137400
BID,27-06-2023,32342,32599,32269,32489,793800
BID,26-06-2023,32635,32892,32195,32489,1225100
BID,23-06-2023,32195,32965,32049,32489,1911900
BID,22-06-2023,32049,32305,31829,32232,1284000
BID,21-06-2023,31902,32269,31755,31829,812800
BID,20-06-2023,31865,31902,31645,31902,812700
BID,19-06-2023,32122,32159,31755,31755,1096000
BID,16-06-2023,32489,32635,32012,32049,1941500
BID,15-06-2023,32195,32415,32049,32159,823400
BID,14-06-2023,32709,32782,32269,32269,1534800
BID,13-06-2023,32049,32635,32012,32525,1528340
BID,12-06-2023,31975,32012,31535,32012,1245600
BID,09-06-2023,32122,32305,31609,31865,1289600
BID,08-06-2023,32562,32635,32049,32049,1655400
BID,07-06-2023,32855,32929,32525,32525,967700
BID,06-06-2023,33002,33002,32489,32855,846100
BID,05-06-2023,32929,33259,32782,32782,959100
BID,02-06-2023,32269,32929,32269,32782,1502800
BID,01-06-2023,32269,32269,32012,32195,617900
BID,31-05-2023,32122,32269,31939,32269,1770800
BID,30-05-2023,32269,32269,31975,32122,800800
BID,29-05-2023,32232,32232,31829,32195,1668100
BID,26-05-2023,32342,32342,31829,31829,544800
BID,25-05-2023,31902,32269,31865,32085,655400
BID,24-05-2023,32269,32269,31902,31902,767100
BID,23-05-2023,32929,32929,32159,32159,753500
BID,22-05-2023,32562,32965,32562,32562,607800
BID,19-05-2023,32709,32965,32489,32562,771200
BID,18-05-2023,32929,32965,32635,32745,514700
BID,17-05-2023,33002,33075,32855,32855,1117100
BID,16-05-2023,33075,33075,32819,33002,680201
BID,15-05-2023,33735,33735,32929,32929,570500
BID,12-05-2023,33002,33075,32672,33002,428300
BID,11-05-2023,33002,33185,32855,33002,510500
BID,10-05-2023,33222,33222,32635,33002,595000
BID,09-05-2023,32782,33259,32782,33075,650900
BID,08-05-2023,31939,33369,31939,32782,1130501
BID,05-05-2023,32122,32159,31865,31865,296500
BID,04-05-2023,31902,32415,31755,32085,376500
BID,28-04-2023,32232,32342,31902,31902,414600
BID,27-04-2023,32342,32342,31902,32195,163100
BID,26-04-2023,31902,32489,31682,32342,405100
BID,25-04-2023,31975,32195,31645,31939,539200
BID,24-04-2023,32415,32415,32049,32049,462900
BID,21-04-2023,32709,32709,32415,32415,354500
BID,20-04-2023,32525,32709,32379,32709,256900
BID,19-04-2023,32819,32819,32415,32562,452100
BID,18-04-2023,32855,33002,32489,32709,639700
BID,17-04-2023,32599,33075,32562,33002,716600
BID,14-04-2023,33002,33002,32599,32599,618700
BID,13-04-2023,32562,33002,32562,32965,779000
BID,12-04-2023,32635,32855,32415,32562,775500
BID,11-04-2023,32599,32745,32379,32562,1229100
BID,10-04-2023,33589,33589,32782,32782,1806100
BID,07-04-2023,33552,33735,33369,33479,731900
BID,06-04-2023,33369,34102,33222,33735,1514700
BID,05-04-2023,33735,33956,33222,33369,1363800
BID,04-04-2023,33662,33846,33515,33735,889600
BID,03-04-2023,34212,34322,33589,33662,1263700
BID,31-03-2023,33882,34469,33772,33882,643700
BID,30-03-2023,33919,34176,33882,33882,699700
BID,29-03-2023,33735,33992,33405,33882,303100
BID,28-03-2023,34102,34322,33735,33735,504000
BID,27-03-2023,33405,33846,33002,33735,672200
BID,24-03-2023,33662,33956,33369,33405,364600
BID,23-03-2023,33222,33735,33222,33662,414900
BID,22-03-2023,33552,33882,33332,33809,560800
BID,21-03-2023,33295,33552,32855,33259,741600
BID,20-03-2023,33735,33735,33002,33259,585800
BID,17-03-2023,34469,34469,33735,33956,310700
BID,16-03-2023,33772,34396,33772,33919,875700
BID,15-03-2023,33735,34762,33332,34322,628400
BID,14-03-2023,33809,33992,32819,33039,1444500
BID,13-03-2023,34176,34396,33919,33919,933700
BID,10-03-2023,34799,34799,34432,34579,862200
BID,09-03-2023,35202,35202,34506,34946,1170600
BID,08-03-2023,34029,35202,33662,35202,1229700
BID,07-03-2023,33369,34542,33369,34396,1634600
BID,06-03-2023,33662,34469,33222,33589,864900
BID,03-03-2023,34029,34102,33185,33662,735400
BID,02-03-2023,33479,34102,33295,34029,976200
BID,01-03-2023,32269,33479,32122,33479,740900
BID,28-02-2023,32452,32709,32305,32342,257600
BID,27-02-2023,32635,32635,31975,32452,939200
BID,24-02-2023,33039,33405,32562,32709,497900
BID,23-02-2023,32965,33405,32049,33405,1279900
BID,22-02-2023,33625,33735,33002,33002,994100
BID,21-02-2023,34616,34689,33919,33919,996600
BID,20-02-2023,33589,34726,33589,34616,1508300
BID,17-02-2023,33002,33589,32965,33589,1493700
BID,16-02-2023,32782,33002,32269,33002,1068100
BID,15-02-2023,31645,32599,31645,32269,604600
BID,14-02-2023,32635,32635,31755,31829,1325100
BID,13-02-2023,31499,32562,31499,32562,1589700
BID,10-02-2023,32562,32672,31499,31499,1398000
BID,09-02-2023,32635,33002,32269,32269,1184800
BID,08-02-2023,32195,33185,32195,32635,1796700
BID,07-02-2023,33002,33259,32049,32122,1629900
BID,06-02-2023,31755,33002,31462,33002,1747200
BID,03-02-2023,31902,32122,31645,31792,1377900
BID,02-02-2023,31352,31975,30875,31645,2864500
BID,01-02-2023,33259,33369,31242,31389,2599500
BID,31-01-2023,32452,33075,31939,33075,1643500
BID,30-01-2023,32269,32929,32269,32635,1390300
BID,27-01-2023,34102,34176,32635,32672,1729800
BID,19-01-2023,33075,33956,32965,33699,1857800
BID,18-01-2023,32929,33405,32855,33075,1832900
BID,17-01-2023,33002,33222,32709,32965,1499200
BID,16-01-2023,30802,32782,30765,32782,4737900
BID,13-01-2023,30509,30949,30509,30655,1630000
BID,12-01-2023,30325,30765,30069,30399,900200
BID,11-01-2023,30509,30949,29995,30252,1531300
BID,10-01-2023,30509,30582,29885,30289,924000
BID,09-01-2023,30949,30949,29959,30069,1326400
BID,06-01-2023,29885,31132,29775,30545,3400900
BID,05-01-2023,30069,30142,29519,29885,1175100
BID,04-01-2023,30215,30949,29629,29922,2070300
BID,03-01-2023,28822,30215,28639,30215,1732900
BID,30-12-2022,29519,30435,28308,28308,2618200
BID,29-12-2022,30802,30875,29335,29335,1265700
